,Misconception ID,Example Number,Topic,Predicted Diagnosis,Model,Trial,Correct
37,MaE44,1,Algebraic representations,MaE43,gpt-4-turbo,33,False
38,MaE52,3,Equations and inequalities,MaE55,gpt-4-turbo,33,False
39,MaE02,1,Number sense,MaE02,gpt-4-turbo,33,True
40,MaE12,3,Number Operations,MaE12,gpt-4-turbo,33,True
41,MaE19,4,Number Operations,MaE19,gpt-4-turbo,33,True
42,MaE32,1,Properties of number and operations,MaE55,gpt-4-turbo,33,False
43,MaE30,4,Ratios and proportional reasoning,MaE30,gpt-4-turbo,33,True
44,MaE08,2,Number Operations,MaE08,gpt-4-turbo,33,True
45,MaE14,3,Number Operations,MaE15,gpt-4-turbo,33,False
46,MaE43,2,Algebraic representations,MaE43,gpt-4-turbo,33,True
47,MaE17,2,Number Operations,MaE17,gpt-4-turbo,33,True
48,MaE05,2,Number sense,MaE05,gpt-4-turbo,33,True
49,MaE46,1,"Variables, expressions, and operations",MaE51,gpt-4-turbo,33,False
50,MaE06,1,Number Operations,MaE07,gpt-4-turbo,33,False
51,MaE54,2,Equations and inequalities,MaE54,gpt-4-turbo,33,True
52,MaE24,4,Ratios and proportional reasoning,MaE26,gpt-4-turbo,33,False
53,MaE55,4,Equations and inequalities,MaE55,gpt-4-turbo,33,True
54,MaE47,2,"Variables, expressions, and operations",MaE54,gpt-4-turbo,33,False
0,MaE09,3,Number Operations,MaE25,gpt-4-turbo,34,False
1,MaE20,1,Number Operations,MaE20,gpt-4-turbo,34,True
2,MaE45,3,"Variables, expressions, and operations",MaE53,gpt-4-turbo,34,False
3,MaE55,4,Equations and inequalities,MaE54,gpt-4-turbo,34,False
4,MaE42,3,"Patterns, relationships, and functions",MaE27,gpt-4-turbo,34,False
5,MaE46,2,"Variables, expressions, and operations",MaE46,gpt-4-turbo,34,True
6,MaE16,1,Number Operations,MaE16,gpt-4-turbo,34,True
7,MaE43,1,Algebraic representations,MaE43,gpt-4-turbo,34,True
8,MaE15,3,Number Operations,MaE15,gpt-4-turbo,34,True
9,MaE33,2,Properties of number and operations,MaE33,gpt-4-turbo,34,True
10,MaE32,2,Properties of number and operations,MaE54,gpt-4-turbo,34,False
11,MaE05,1,Number sense,MaE05,gpt-4-turbo,34,True
12,MaE31,3,Properties of number and operations,MaE31,gpt-4-turbo,34,True
13,MaE13,1,Number Operations,MaE13,gpt-4-turbo,34,True
14,MaE27,3,Ratios and proportional reasoning,MaE23,gpt-4-turbo,34,False
15,MaE48,1,"Variables, expressions, and operations",MaE44,gpt-4-turbo,34,False
16,MaE38,4,"Patterns, relationships, and functions",MaE23,gpt-4-turbo,34,False
17,MaE19,1,Number Operations,MaE19,gpt-4-turbo,34,True
18,MaE40,3,"Patterns, relationships, and functions",MaE03,gpt-4-turbo,34,False
19,MaE02,1,Number sense,MaE01,gpt-4-turbo,34,False
20,MaE47,2,"Variables, expressions, and operations",MaE47,gpt-4-turbo,34,True
21,MaE54,3,Equations and inequalities,MaE54,gpt-4-turbo,34,True
22,MaE49,3,Equations and inequalities,MaE48,gpt-4-turbo,34,False
23,MaE26,2,Ratios and proportional reasoning,MaE26,gpt-4-turbo,34,True
24,MaE10,4,Number Operations,MaE08,gpt-4-turbo,34,False
25,MaE41,4,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,34,False
26,MaE24,2,Ratios and proportional reasoning,MaE24,gpt-4-turbo,34,True
27,MaE50,2,Equations and inequalities,MaE45,gpt-4-turbo,34,False
28,MaE23,4,Ratios and proportional reasoning,MaE23,gpt-4-turbo,34,True
29,MaE06,3,Number Operations,MaE08,gpt-4-turbo,34,False
30,MaE35,1,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,34,True
31,MaE12,2,Number Operations,MaE12,gpt-4-turbo,34,True
32,MaE36,3,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,34,False
33,MaE25,1,Ratios and proportional reasoning,MaE24,gpt-4-turbo,34,False
34,MaE22,2,Number Operations,MaE20,gpt-4-turbo,34,False
35,MaE29,3,Ratios and proportional reasoning,MaE29,gpt-4-turbo,34,True
36,MaE39,4,"Patterns, relationships, and functions",MaE34,gpt-4-turbo,34,False
37,MaE52,1,Equations and inequalities,MaE51,gpt-4-turbo,34,False
38,MaE34,3,Properties of number and operations,MaE16,gpt-4-turbo,34,False
39,MaE37,3,"Patterns, relationships, and functions",MaE37,gpt-4-turbo,34,True
40,MaE04,3,Number sense,MaE45,gpt-4-turbo,34,False
41,MaE03,2,Number sense,MaE34,gpt-4-turbo,34,False
42,MaE51,3,Equations and inequalities,MaE46,gpt-4-turbo,34,False
43,MaE01,4,Number sense,MaE01,gpt-4-turbo,34,True
44,MaE14,3,Number Operations,MaE15,gpt-4-turbo,34,False
45,MaE53,4,Equations and inequalities,MaE34,gpt-4-turbo,34,False
46,MaE07,4,Number Operations,MaE07,gpt-4-turbo,34,True
47,MaE28,4,Ratios and proportional reasoning,MaE23,gpt-4-turbo,34,False
48,MaE44,4,Algebraic representations,MaE49,gpt-4-turbo,34,False
49,MaE17,2,Number Operations,MaE17,gpt-4-turbo,34,True
50,MaE21,1,Number Operations,MaE21,gpt-4-turbo,34,True
51,MaE08,4,Number Operations,MaE08,gpt-4-turbo,34,True
52,MaE30,1,Ratios and proportional reasoning,MaE30,gpt-4-turbo,34,True
53,MaE11,1,Number Operations,MaE11,gpt-4-turbo,34,True
54,MaE18,1,Number Operations,MaE18,gpt-4-turbo,34,True
0,MaE17,2,Number Operations,MaE17,gpt-4-turbo,35,True
1,MaE23,4,Ratios and proportional reasoning,MaE23,gpt-4-turbo,35,True
2,MaE14,2,Number Operations,MaE14,gpt-4-turbo,35,True
3,MaE43,2,Algebraic representations,MaE43,gpt-4-turbo,35,True
4,MaE36,1,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,35,True
5,MaE44,2,Algebraic representations,MaE30,gpt-4-turbo,35,False
6,MaE45,3,"Variables, expressions, and operations",MaE45,gpt-4-turbo,35,True
7,MaE01,2,Number sense,MaE01,gpt-4-turbo,35,True
8,MaE46,4,"Variables, expressions, and operations",MaE46,gpt-4-turbo,35,True
9,MaE52,3,Equations and inequalities,MaE52,gpt-4-turbo,35,True
10,MaE10,3,Number Operations,MaE11,gpt-4-turbo,35,False
11,MaE15,3,Number Operations,MaE15,gpt-4-turbo,35,True
12,MaE55,1,Equations and inequalities,MaE37,gpt-4-turbo,35,False
13,MaE27,2,Ratios and proportional reasoning,MaE27,gpt-4-turbo,35,True
14,MaE32,4,Properties of number and operations,MaE19,gpt-4-turbo,35,False
15,MaE08,1,Number Operations,MaE09,gpt-4-turbo,35,False
16,MaE03,2,Number sense,MaE03,gpt-4-turbo,35,True
17,MaE49,1,Equations and inequalities,MaE44,gpt-4-turbo,35,False
18,MaE11,1,Number Operations,MaE11,gpt-4-turbo,35,True
19,MaE29,3,Ratios and proportional reasoning,MaE29,gpt-4-turbo,35,True
20,MaE50,4,Equations and inequalities,MaE49,gpt-4-turbo,35,False
21,MaE53,1,Equations and inequalities,MaE49,gpt-4-turbo,35,False
22,MaE18,2,Number Operations,MaE18,gpt-4-turbo,35,True
23,MaE47,4,"Variables, expressions, and operations",MaE47,gpt-4-turbo,35,True
24,MaE19,1,Number Operations,MaE19,gpt-4-turbo,35,True
25,MaE16,2,Number Operations,MaE16,gpt-4-turbo,35,True
26,MaE39,3,"Patterns, relationships, and functions",MaE23,gpt-4-turbo,35,False
27,MaE41,1,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,35,True
28,MaE38,2,"Patterns, relationships, and functions",MaE23,gpt-4-turbo,35,False
29,MaE09,4,Number Operations,MaE09,gpt-4-turbo,35,True
30,MaE21,4,Number Operations,MaE34,gpt-4-turbo,35,False
31,MaE06,2,Number Operations,MaE07,gpt-4-turbo,35,False
32,MaE26,3,Ratios and proportional reasoning,MaE28,gpt-4-turbo,35,False
33,MaE51,2,Equations and inequalities,MaE51,gpt-4-turbo,35,True
34,MaE13,2,Number Operations,MaE13,gpt-4-turbo,35,True
35,MaE30,4,Ratios and proportional reasoning,MaE30,gpt-4-turbo,35,True
36,MaE12,3,Number Operations,MaE12,gpt-4-turbo,35,True
37,MaE22,1,Number Operations,MaE20,gpt-4-turbo,35,False
38,MaE34,4,Properties of number and operations,MaE45,gpt-4-turbo,35,False
39,MaE25,4,Ratios and proportional reasoning,MaE34,gpt-4-turbo,35,False
40,MaE33,2,Properties of number and operations,MaE55,gpt-4-turbo,35,False
41,MaE05,4,Number sense,MaE05,gpt-4-turbo,35,True
42,MaE54,4,Equations and inequalities,MaE46,gpt-4-turbo,35,False
43,MaE31,4,Properties of number and operations,MaE53,gpt-4-turbo,35,False
44,MaE04,4,Number sense,MaE01,gpt-4-turbo,35,False
45,MaE40,4,"Patterns, relationships, and functions",MaE40,gpt-4-turbo,35,True
46,MaE07,1,Number Operations,MaE07,gpt-4-turbo,35,True
47,MaE28,2,Ratios and proportional reasoning,MaE28,gpt-4-turbo,35,True
48,MaE42,4,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,35,False
49,MaE35,4,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,35,False
50,MaE20,1,Number Operations,MaE20,gpt-4-turbo,35,True
51,MaE48,3,"Variables, expressions, and operations",MaE47,gpt-4-turbo,35,False
52,MaE37,4,"Patterns, relationships, and functions",MaE43,gpt-4-turbo,35,False
53,MaE24,1,Ratios and proportional reasoning,MaE27,gpt-4-turbo,35,False
54,MaE02,2,Number sense,MaE01,gpt-4-turbo,35,False
0,MaE53,2,Equations and inequalities,MaE53,gpt-4-turbo,36,True
1,MaE41,4,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,36,False
2,MaE08,2,Number Operations,MaE17,gpt-4-turbo,36,False
3,MaE01,4,Number sense,MaE01,gpt-4-turbo,36,True
4,MaE25,4,Ratios and proportional reasoning,MaE34,gpt-4-turbo,36,False
5,MaE48,1,"Variables, expressions, and operations",MaE44,gpt-4-turbo,36,False
6,MaE29,2,Ratios and proportional reasoning,MaE29,gpt-4-turbo,36,True
7,MaE23,4,Ratios and proportional reasoning,MaE27,gpt-4-turbo,36,False
8,MaE33,3,Properties of number and operations,MaE33,gpt-4-turbo,36,True
9,MaE03,2,Number sense,MaE03,gpt-4-turbo,36,True
10,MaE37,1,"Patterns, relationships, and functions",MaE37,gpt-4-turbo,36,True
11,MaE18,1,Number Operations,MaE18,gpt-4-turbo,36,True
12,MaE24,2,Ratios and proportional reasoning,MaE24,gpt-4-turbo,36,True
13,MaE19,2,Number Operations,MaE19,gpt-4-turbo,36,True
14,MaE14,1,Number Operations,MaE14,gpt-4-turbo,36,True
15,MaE31,1,Properties of number and operations,MaE31,gpt-4-turbo,36,True
16,MaE43,3,Algebraic representations,MaE38,gpt-4-turbo,36,False
17,MaE13,3,Number Operations,MaE13,gpt-4-turbo,36,True
18,MaE02,2,Number sense,MaE02,gpt-4-turbo,36,True
19,MaE55,2,Equations and inequalities,MaE55,gpt-4-turbo,36,True
20,MaE42,4,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,36,False
21,MaE09,4,Number Operations,MaE09,gpt-4-turbo,36,True
22,MaE20,3,Number Operations,MaE20,gpt-4-turbo,36,True
23,MaE44,3,Algebraic representations,MaE53,gpt-4-turbo,36,False
24,MaE40,2,"Patterns, relationships, and functions",MaE40,gpt-4-turbo,36,True
25,MaE28,3,Ratios and proportional reasoning,MaE26,gpt-4-turbo,36,False
26,MaE52,1,Equations and inequalities,MaE32,gpt-4-turbo,36,False
27,MaE51,2,Equations and inequalities,MaE48,gpt-4-turbo,36,False
28,MaE30,3,Ratios and proportional reasoning,MaE30,gpt-4-turbo,36,True
29,MaE26,3,Ratios and proportional reasoning,MaE42,gpt-4-turbo,36,False
30,MaE46,3,"Variables, expressions, and operations",MaE48,gpt-4-turbo,36,False
31,MaE36,4,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,36,False
32,MaE47,3,"Variables, expressions, and operations",MaE47,gpt-4-turbo,36,True
33,MaE35,3,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,36,True
34,MaE27,4,Ratios and proportional reasoning,MaE21,gpt-4-turbo,36,False
35,MaE50,1,Equations and inequalities,MaE07,gpt-4-turbo,36,False
36,MaE12,4,Number Operations,MaE12,gpt-4-turbo,36,True
37,MaE05,3,Number sense,MaE05,gpt-4-turbo,36,True
38,MaE38,3,"Patterns, relationships, and functions",MaE42,gpt-4-turbo,36,False
39,MaE16,4,Number Operations,MaE16,gpt-4-turbo,36,True
40,MaE22,4,Number Operations,MaE20,gpt-4-turbo,36,False
41,MaE54,3,Equations and inequalities,MaE54,gpt-4-turbo,36,True
42,MaE34,3,Properties of number and operations,MaE34,gpt-4-turbo,36,True
43,MaE32,2,Properties of number and operations,MaE55,gpt-4-turbo,36,False
44,MaE06,3,Number Operations,MaE08,gpt-4-turbo,36,False
45,MaE07,1,Number Operations,MaE07,gpt-4-turbo,36,True
46,MaE11,4,Number Operations,MaE10,gpt-4-turbo,36,False
47,MaE45,1,"Variables, expressions, and operations",MaE49,gpt-4-turbo,36,False
48,MaE39,1,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,36,True
49,MaE17,1,Number Operations,MaE22,gpt-4-turbo,36,False
50,MaE49,1,Equations and inequalities,MaE50,gpt-4-turbo,36,False
51,MaE21,1,Number Operations,MaE25,gpt-4-turbo,36,False
52,MaE15,1,Number Operations,MaE15,gpt-4-turbo,36,True
53,MaE04,1,Number sense,MaE50,gpt-4-turbo,36,False
54,MaE10,1,Number Operations,MaE11,gpt-4-turbo,36,False
0,MaE01,2,Number sense,MaE01,gpt-4-turbo,37,True
1,MaE04,1,Number sense,MaE54,gpt-4-turbo,37,False
2,MaE16,4,Number Operations,MaE16,gpt-4-turbo,37,True
3,MaE07,3,Number Operations,MaE07,gpt-4-turbo,37,True
4,MaE48,3,"Variables, expressions, and operations",MaE47,gpt-4-turbo,37,False
5,MaE44,2,Algebraic representations,MaE25,gpt-4-turbo,37,False
6,MaE14,1,Number Operations,MaE14,gpt-4-turbo,37,True
7,MaE21,1,Number Operations,MaE12,gpt-4-turbo,37,False
8,MaE27,3,Ratios and proportional reasoning,MaE08,gpt-4-turbo,37,False
9,MaE23,1,Ratios and proportional reasoning,MaE30,gpt-4-turbo,37,False
10,MaE26,3,Ratios and proportional reasoning,MaE28,gpt-4-turbo,37,False
11,MaE05,2,Number sense,MaE05,gpt-4-turbo,37,True
12,MaE17,2,Number Operations,MaE17,gpt-4-turbo,37,True
13,MaE37,2,"Patterns, relationships, and functions",MaE43,gpt-4-turbo,37,False
14,MaE34,3,Properties of number and operations,MaE34,gpt-4-turbo,37,True
15,MaE53,4,Equations and inequalities,MaE33,gpt-4-turbo,37,False
16,MaE30,4,Ratios and proportional reasoning,MaE30,gpt-4-turbo,37,True
17,MaE45,3,"Variables, expressions, and operations",MaE49,gpt-4-turbo,37,False
18,MaE41,4,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,37,True
19,MaE29,3,Ratios and proportional reasoning,MaE29,gpt-4-turbo,37,True
20,MaE12,2,Number Operations,MaE12,gpt-4-turbo,37,True
21,MaE42,4,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,37,False
22,MaE50,3,Equations and inequalities,MaE44,gpt-4-turbo,37,False
23,MaE35,3,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,37,False
24,MaE20,2,Number Operations,MaE20,gpt-4-turbo,37,True
25,MaE10,1,Number Operations,MaE13,gpt-4-turbo,37,False
26,MaE43,4,Algebraic representations,MaE41,gpt-4-turbo,37,False
27,MaE33,3,Properties of number and operations,MaE33,gpt-4-turbo,37,True
28,MaE32,2,Properties of number and operations,MaE29,gpt-4-turbo,37,False
29,MaE09,3,Number Operations,MaE09,gpt-4-turbo,37,True
30,MaE18,4,Number Operations,MaE19,gpt-4-turbo,37,False
31,MaE02,2,Number sense,MaE02,gpt-4-turbo,37,True
32,MaE19,1,Number Operations,MaE19,gpt-4-turbo,37,True
33,MaE22,4,Number Operations,MaE22,gpt-4-turbo,37,True
34,MaE47,2,"Variables, expressions, and operations",MaE46,gpt-4-turbo,37,False
35,MaE40,3,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,37,False
36,MaE46,2,"Variables, expressions, and operations",MaE46,gpt-4-turbo,37,True
37,MaE52,1,Equations and inequalities,MaE52,gpt-4-turbo,37,True
38,MaE24,2,Ratios and proportional reasoning,MaE27,gpt-4-turbo,37,False
39,MaE11,2,Number Operations,MaE11,gpt-4-turbo,37,True
40,MaE36,4,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,37,True
41,MaE39,1,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,37,True
42,MaE13,3,Number Operations,MaE13,gpt-4-turbo,37,True
43,MaE38,3,"Patterns, relationships, and functions",MaE37,gpt-4-turbo,37,False
44,MaE31,1,Properties of number and operations,MaE31,gpt-4-turbo,37,True
45,MaE08,3,Number Operations,MaE08,gpt-4-turbo,37,True
46,MaE55,4,Equations and inequalities,MaE29,gpt-4-turbo,37,False
47,MaE49,3,Equations and inequalities,MaE45,gpt-4-turbo,37,False
48,MaE28,4,Ratios and proportional reasoning,MaE24,gpt-4-turbo,37,False
49,MaE06,1,Number Operations,MaE07,gpt-4-turbo,37,False
50,MaE25,2,Ratios and proportional reasoning,MaE33,gpt-4-turbo,37,False
51,MaE54,4,Equations and inequalities,MaE45,gpt-4-turbo,37,False
52,MaE15,3,Number Operations,MaE14,gpt-4-turbo,37,False
53,MaE51,3,Equations and inequalities,MaE09,gpt-4-turbo,37,False
54,MaE03,2,Number sense,MaE03,gpt-4-turbo,37,True
0,MaE42,1,"Patterns, relationships, and functions",MaE24,gpt-4-turbo,38,False
1,MaE07,1,Number Operations,MaE07,gpt-4-turbo,38,True
2,MaE06,1,Number Operations,MaE13,gpt-4-turbo,38,False
3,MaE29,4,Ratios and proportional reasoning,MaE34,gpt-4-turbo,38,False
4,MaE41,1,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,38,True
5,MaE44,2,Algebraic representations,MaE30,gpt-4-turbo,38,False
6,MaE01,3,Number sense,MaE01,gpt-4-turbo,38,True
7,MaE14,4,Number Operations,MaE14,gpt-4-turbo,38,True
8,MaE53,3,Equations and inequalities,MaE34,gpt-4-turbo,38,False
9,MaE51,2,Equations and inequalities,MaE51,gpt-4-turbo,38,True
10,MaE02,2,Number sense,MaE01,gpt-4-turbo,38,False
11,MaE28,1,Ratios and proportional reasoning,MaE36,gpt-4-turbo,38,False
12,MaE35,3,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,38,False
13,MaE37,3,"Patterns, relationships, and functions",MaE37,gpt-4-turbo,38,True
14,MaE26,4,Ratios and proportional reasoning,MaE28,gpt-4-turbo,38,False
15,MaE54,4,Equations and inequalities,MaE54,gpt-4-turbo,38,True
16,MaE08,4,Number Operations,MaE11,gpt-4-turbo,38,False
17,MaE39,4,"Patterns, relationships, and functions",MaE03,gpt-4-turbo,38,False
18,MaE46,2,"Variables, expressions, and operations",MaE46,gpt-4-turbo,38,True
19,MaE34,4,Properties of number and operations,MaE54,gpt-4-turbo,38,False
20,MaE32,4,Properties of number and operations,MaE18,gpt-4-turbo,38,False
21,MaE10,2,Number Operations,MaE11,gpt-4-turbo,38,False
22,MaE45,3,"Variables, expressions, and operations",MaE45,gpt-4-turbo,38,True
23,MaE23,2,Ratios and proportional reasoning,MaE26,gpt-4-turbo,38,False
24,MaE40,2,"Patterns, relationships, and functions",MaE40,gpt-4-turbo,38,True
25,MaE04,4,Number sense,MaE36,gpt-4-turbo,38,False
26,MaE20,3,Number Operations,MaE20,gpt-4-turbo,38,True
27,MaE21,4,Number Operations,MaE21,gpt-4-turbo,38,True
28,MaE17,4,Number Operations,MaE17,gpt-4-turbo,38,True
29,MaE49,2,Equations and inequalities,MaE53,gpt-4-turbo,38,False
30,MaE19,2,Number Operations,MaE18,gpt-4-turbo,38,False
31,MaE50,2,Equations and inequalities,MaE52,gpt-4-turbo,38,False
32,MaE03,2,Number sense,MaE03,gpt-4-turbo,38,True
33,MaE12,3,Number Operations,MaE12,gpt-4-turbo,38,True
34,MaE27,1,Ratios and proportional reasoning,MaE27,gpt-4-turbo,38,True
35,MaE31,2,Properties of number and operations,MaE31,gpt-4-turbo,38,True
36,MaE09,2,Number Operations,MaE08,gpt-4-turbo,38,False
37,MaE16,2,Number Operations,MaE16,gpt-4-turbo,38,True
38,MaE15,1,Number Operations,MaE15,gpt-4-turbo,38,True
39,MaE47,3,"Variables, expressions, and operations",MaE47,gpt-4-turbo,38,True
40,MaE43,1,Algebraic representations,MaE37,gpt-4-turbo,38,False
41,MaE33,3,Properties of number and operations,MaE52,gpt-4-turbo,38,False
42,MaE30,3,Ratios and proportional reasoning,MaE30,gpt-4-turbo,38,True
43,MaE18,1,Number Operations,MaE18,gpt-4-turbo,38,True
44,MaE13,2,Number Operations,MaE13,gpt-4-turbo,38,True
45,MaE52,1,Equations and inequalities,MaE55,gpt-4-turbo,38,False
46,MaE36,3,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,38,False
47,MaE05,3,Number sense,MaE05,gpt-4-turbo,38,True
48,MaE38,1,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,38,True
49,MaE22,1,Number Operations,MaE22,gpt-4-turbo,38,True
50,MaE55,3,Equations and inequalities,MaE55,gpt-4-turbo,38,True
51,MaE11,4,Number Operations,MaE11,gpt-4-turbo,38,True
52,MaE25,3,Ratios and proportional reasoning,MaE12,gpt-4-turbo,38,False
53,MaE24,4,Ratios and proportional reasoning,MaE27,gpt-4-turbo,38,False
54,MaE48,4,"Variables, expressions, and operations",MaE45,gpt-4-turbo,38,False
0,MaE23,4,Ratios and proportional reasoning,MaE24,gpt-4-turbo,39,False
1,MaE35,4,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,39,True
2,MaE50,1,Equations and inequalities,MaE51,gpt-4-turbo,39,False
3,MaE34,1,Properties of number and operations,MaE34,gpt-4-turbo,39,True
4,MaE49,2,Equations and inequalities,MaE53,gpt-4-turbo,39,False
5,MaE03,4,Number sense,MaE34,gpt-4-turbo,39,False
6,MaE48,2,"Variables, expressions, and operations",MaE48,gpt-4-turbo,39,True
7,MaE20,1,Number Operations,MaE20,gpt-4-turbo,39,True
8,MaE51,4,Equations and inequalities,MaE52,gpt-4-turbo,39,False
9,MaE55,3,Equations and inequalities,MaE55,gpt-4-turbo,39,True
10,MaE07,3,Number Operations,MaE07,gpt-4-turbo,39,True
11,MaE08,4,Number Operations,MaE38,gpt-4-turbo,39,False
12,MaE25,1,Ratios and proportional reasoning,MaE24,gpt-4-turbo,39,False
13,MaE10,4,Number Operations,MaE43,gpt-4-turbo,39,False
14,MaE04,3,Number sense,MaE41,gpt-4-turbo,39,False
15,MaE19,1,Number Operations,MaE19,gpt-4-turbo,39,True
16,MaE40,4,"Patterns, relationships, and functions",MaE49,gpt-4-turbo,39,False
17,MaE37,4,"Patterns, relationships, and functions",MaE25,gpt-4-turbo,39,False
18,MaE36,1,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,39,False
19,MaE13,1,Number Operations,MaE13,gpt-4-turbo,39,True
20,MaE24,2,Ratios and proportional reasoning,MaE24,gpt-4-turbo,39,True
21,MaE33,1,Properties of number and operations,MaE34,gpt-4-turbo,39,False
22,MaE29,1,Ratios and proportional reasoning,MaE29,gpt-4-turbo,39,True
23,MaE43,3,Algebraic representations,MaE40,gpt-4-turbo,39,False
24,MaE44,2,Algebraic representations,MaE44,gpt-4-turbo,39,True
25,MaE26,1,Ratios and proportional reasoning,MaE05,gpt-4-turbo,39,False
